filename	reads	bases	gc_bases	non_acgt_bases
data/reads/runs/plate1-6.1/J307.fastq.gz	9053640	1247352894	494740245	3106
data/reads/runs/plate1-6.0/J353.fastq.gz	145760	9746935	3885595	15
data/reads/runs/plate1-6.2/J374e.fastq.gz	13942384	1910752363	779512937	8287
data/reads/runs/plate1-6.0/J430g.fastq.gz	273204	18151265	7233049	8
data/reads/runs/oxley.1/ENE0026.fastq.gz	106207474	13950283654	5591645362	75136
data/reads/runs/plate1-6.0/J352d.fastq.gz	319439	21408915	8490276	18
data/reads/runs/plate1-6.0/J416.fastq.gz	466682	31199865	12452093	18
data/reads/runs/plate1.1/J326-WGS.fastq.gz	9108000	1121316320	437080754	5327
data/reads/runs/plate1-6.0/J385f.fastq.gz	727225	46504490	18739942	20
data/reads/runs/plate1-6.2/J425b.fastq.gz	14161516	1941013080	801512371	10221
data/reads/runs/plate1-6.2/J401c.fastq.gz	16577482	2289019886	945116475	8299
data/reads/runs/plate1.1/J367i-NextRAD.fastq.gz	873955	104934577	43214763	656
data/reads/runs/plate1-6.0/J310.fastq.gz	87541	5590342	2238826	1
data/reads/runs/plate1-6.0/J417.fastq.gz	160394	10845871	4368618	5
data/reads/runs/plate1-6.1/J425a.fastq.gz	11948255	1625081153	668926750	3040
data/reads/runs/plate1.1/J357-NextRAD.fastq.gz	1246412	151712110	62407289	753
data/reads/runs/plate1-6.1/J298.fastq.gz	25753796	3427663951	1390779032	6756
data/reads/runs/plate1-6.1/J361i.fastq.gz	18271686	2436146485	1003399013	5228
data/reads/runs/plate1-6.1/J416a.fastq.gz	13727175	1858426153	773955284	4268
data/reads/runs/plate1-6.0/J401c.fastq.gz	867620	58167940	23361604	49
data/reads/runs/plate1-6.2/J367a.fastq.gz	12472199	1738622077	707772639	5905
data/reads/runs/plate1-6.1/J372.fastq.gz	16437892	2285333388	909847083	4247
data/reads/runs/plate1-6.0/J424f.fastq.gz	239298	15496512	6239336	11
data/reads/runs/plate1-6.0/J406g.fastq.gz	349781	23248620	9261782	15
data/reads/runs/plate1-6.1/J428d.fastq.gz	9364961	1289052439	518219146	1832
data/reads/runs/plate1-6.0/J426b.fastq.gz	135568	8173164	3252203	4
data/reads/runs/plate1-6.2/J334.fastq.gz	17409334	2430674518	971875189	8944
data/reads/runs/plate1-6.1/J382c.fastq.gz	13755828	1895463360	785026689	3166
data/reads/runs/plate1-6.2/J422erep.fastq.gz	15844611	2097261566	870585941	8856
data/reads/runs/plate1.1/NBJ30-NextRAD.fastq.gz	97224	11639235	4873474	60
data/reads/runs/plate1-6.2/J382b.fastq.gz	14098646	1951335162	796627766	8573
data/reads/runs/plate1-6.0/J433e.fastq.gz	293770	19828675	7877609	19
data/reads/runs/plate1-6.0/J387b.fastq.gz	303672	20370168	8092091	19
data/reads/runs/plate1-6.2/NDU10.fastq.gz	3687418	502816035	196763151	2302
data/reads/runs/plate1-6.2/J295.fastq.gz	16579318	2270113022	928067136	9711
data/reads/runs/plate1-6.1/J427a.fastq.gz	6007376	839178422	337478536	1539
data/reads/runs/plate1-6.2/J341d.fastq.gz	12877016	1786505284	712911927	7487
data/reads/runs/plate1-6.1/J437.fastq.gz	13385637	1833280247	753619444	4196
data/reads/runs/plate1-6.2/J401d.fastq.gz	13255802	1844243729	752937844	6359
data/reads/runs/plate1-6.0/J436g.fastq.gz	274660	18412887	7320094	17
data/reads/runs/plate1-6.0/J405.fastq.gz	179342	12013108	4970721	16
data/reads/runs/plate1-6.0/J388c.fastq.gz	294437	19621362	7856753	18
data/reads/runs/plate1-6.0/J320.fastq.gz	176060	11829846	4701429	2
data/reads/runs/plate1-6.1/J374e.fastq.gz	13534872	1844187814	755567661	4328
data/reads/runs/plate1-6.0/J352i.fastq.gz	279513	18596939	7343567	10
data/reads/runs/plate1-6.2/J436h.fastq.gz	10157786	1410110875	570655940	7565
data/reads/runs/plate1-6.0/NCR13.fastq.gz	97284	6462795	2619931	3
data/reads/runs/plate1-6.0/J373.fastq.gz	230331	15416175	6121799	20
data/reads/runs/plate1-6.1/J394b.fastq.gz	12609040	1735044817	699272945	4948
data/reads/runs/plate1-6.2/J386e.fastq.gz	7973596	1100857253	438485901	4804
data/reads/runs/plate1-6.1/J388h.fastq.gz	9903441	1360814103	548011578	3099
data/reads/runs/plate1.1/J352-WGS.fastq.gz	11011216	1381395961	537665183	6988
data/reads/runs/plate1-6.0/J363_plus.fastq.gz	243399	16270304	6492795	7
data/reads/runs/plate1-6.2/J348.fastq.gz	16386615	2288217568	899522922	9112
data/reads/runs/plate1-6.0/J376d.fastq.gz	684711	45058030	18201819	30
data/reads/runs/plate1-6.2/J307.fastq.gz	9580936	1323955108	524605407	5872
data/reads/runs/plate1-6.1/VWG14.fastq.gz	3167236	414105883	163842110	853
data/reads/runs/plate1-6.2/J385e.fastq.gz	12750997	1777633217	723662220	6079
data/reads/runs/plate1-6.2/J420.fastq.gz	5299665	743400410	298888278	2790
data/reads/runs/plate1-6.0/J317.fastq.gz	169692	11392518	4513664	15
data/reads/runs/plate1-6.1/J341.fastq.gz	25723243	3522262157	1429401586	7179
data/reads/runs/plate1-6.2/J406b.fastq.gz	16441397	2184708204	894771803	7534
data/reads/runs/plate1-6.0/J377e-rep.fastq.gz	971576	64972465	26325947	48
data/reads/runs/plate1-6.1/J419f.fastq.gz	12359401	1654182835	678290357	3122
data/reads/runs/plate1-6.0/J376c.fastq.gz	968980	65437361	26380778	47
data/reads/runs/plate1.1/VWG14-NextRAD.fastq.gz	472134	54330391	22642191	341
data/reads/runs/oxley.1/J345b.fastq.gz	20043620	2570930668	1039386678	11584
data/reads/runs/plate1-6.1/J334.fastq.gz	17394845	2414420743	970603414	3762
data/reads/runs/plate1.2/J346-WGS.fastq.gz	14033188	1803657950	701318898	6489
data/reads/runs/plate1-6.2/J424f.fastq.gz	12913261	1769615555	725968638	6567
data/reads/runs/plate1-6.2/J419.fastq.gz	20350658	2794508518	1135854219	11644
data/reads/runs/plate1-6.1/RA1006.fastq.gz	28920058	3982634806	1597290310	9145
data/reads/runs/plate1-6.1/J428.fastq.gz	7222555	995108389	395557301	1859
data/reads/runs/plate1.1/J330-WGS.fastq.gz	7995357	997571258	387165677	5199
data/reads/runs/plate1-6.2/J406h.fastq.gz	17981959	2434428286	995396482	11351
data/reads/runs/plate1-6.2/J424g.fastq.gz	11514449	1545745519	634844251	6573
data/reads/runs/plate1-6.1/J352c.fastq.gz	7666117	1060589874	432662550	1099
data/reads/runs/plate1-6.2/J425.fastq.gz	14973442	2078004508	836324803	8448
data/reads/runs/plate1-6.1/J387h.fastq.gz	12170398	1635928233	669295801	3370
data/reads/runs/plate1-6.1/J367g.fastq.gz	11810161	1631617212	661509292	3677
data/reads/runs/plate1-6.1/J345d.fastq.gz	13098451	1763340791	731277058	4446
data/reads/runs/plate1-6.2/J435i.fastq.gz	10779272	1470146025	602242387	7207
data/reads/runs/plate2/J400.fastq.gz	21001659	2656174076	1043102818	7324
data/reads/runs/plate1-6.0/NE25953.fastq.gz	292	16285	7406	0
data/reads/runs/oxley.1/J382.fastq.gz	43041483	5601312844	2252677228	30174
data/reads/runs/plate2/NE36811.fastq.gz	289807	33070203	13728174	105
data/reads/runs/plate1-6.1/J367.fastq.gz	25391984	3474526925	1396246819	5999
data/reads/runs/plate1-6.1/J435.fastq.gz	11468749	1572280466	636524333	4567
data/reads/runs/plate1-6.2/NE35959.fastq.gz	264863	35236731	14343534	100
data/reads/runs/plate1-6.2/J377e.fastq.gz	11214139	1558893906	631753389	5267
data/reads/runs/plate1.1/J361-WGS.fastq.gz	10606180	1340761076	516865664	6880
data/reads/runs/oxley.1/J422b.fastq.gz	63596281	8354110834	3378341793	44552
data/reads/runs/plate1-6.0/J393i.fastq.gz	247878	16647137	6589347	18
data/reads/runs/plate1-6.2/J377erep.fastq.gz	10328654	1440723196	584522599	4844
data/reads/runs/plate1-6.2/J377g.fastq.gz	11161886	1538430212	620734751	6390
data/reads/runs/plate1-6.1/J385.fastq.gz	28365801	3890170725	1566128624	9578
data/reads/runs/plate1-6.0/J416d.fastq.gz	24668	1382036	545108	0
data/reads/runs/plate1-6.0/J422e.fastq.gz	229229	15241741	6091904	10
data/reads/runs/plate1-6.1/J429i.fastq.gz	7921162	1088835660	441456764	2941
data/reads/runs/plate1-6.1/J350f.fastq.gz	11281271	1553595190	626781649	3704
data/reads/runs/plate1-6.1/J428c.fastq.gz	10629993	1459334793	588487948	2779
data/reads/runs/plate1-6.0/J350e.fastq.gz	16931	967776	386294	0
data/reads/runs/plate1-6.0/J419a.fastq.gz	356935	23953134	9571535	8
data/reads/runs/plate1-6.0/J433c.fastq.gz	324280	21464989	8550159	22
data/reads/runs/plate1-6.0/J368.fastq.gz	132117	8930626	3553069	9
data/reads/runs/plate1-6.1/J346.fastq.gz	21830954	2972798897	1191064600	6417
data/reads/runs/oxley.1/TLC914.fastq.gz	72793259	9466456953	3796087448	47486
data/reads/runs/plate1-6.1/J388g.fastq.gz	10409952	1429780973	586428395	3883
data/reads/runs/oxley.1/ENE0032.fastq.gz	94723515	12535945948	5051178712	58512
data/reads/runs/plate1.1/J298-WGS.fastq.gz	11985114	1505008149	592453818	7727
data/reads/runs/plate1-6.0/J326.fastq.gz	86825	5156352	2034239	4
data/reads/runs/plate1-6.1/J428e.fastq.gz	9450436	1276731814	514057756	2739
data/reads/runs/plate1-6.0/J382i.fastq.gz	966148	65034025	26259362	28
data/reads/runs/plate1-6.0/J327.fastq.gz	133136	8524492	3417932	2
data/reads/runs/plate1-6.0/J428f.fastq.gz	337450	22642578	9011268	24
data/reads/runs/plate1-6.2/J426a.fastq.gz	10786501	1494567204	596048046	7841
data/reads/runs/oxley.1/EB523.fastq.gz	91598824	12139937309	4902419130	63881
data/reads/runs/plate1.1/J387-WGS.fastq.gz	6224514	771173948	299888411	4145
data/reads/runs/plate1-6.0/J350g.fastq.gz	344661	23260562	9123720	21
data/reads/runs/plate1-6.0/J377d.fastq.gz	1014690	68134696	27454854	62
data/reads/runs/plate1-6.2/J430d.fastq.gz	12582528	1729470433	705780288	8236
data/reads/runs/plate1-6.1/J382h.fastq.gz	13558934	1873500720	768974252	3142
data/reads/runs/plate1-6.1/J424a.fastq.gz	14677946	1994836892	822130669	4445
data/reads/runs/plate1-6.1/J367f.fastq.gz	12791706	1767062829	719729158	4092
data/reads/runs/plate1.1/J351-WGS.fastq.gz	9758299	1241330000	486343635	6596
data/reads/runs/plate1-6.0/J349g.fastq.gz	286910	19177753	7598448	12
data/reads/runs/plate1-6.0/J418b.fastq.gz	300677	19948416	7912385	23
data/reads/runs/plate1-6.1/J386b.fastq.gz	11769441	1607400545	667447408	4190
data/reads/runs/plate1-6.1/J419.fastq.gz	17350104	2368705585	962235284	5503
data/reads/runs/plate1-6.2/J361i.fastq.gz	20446223	2746047215	1130462264	11221
data/reads/runs/plate1.1/J358-NextRAD.fastq.gz	736133	90238052	36992469	433
data/reads/runs/plate1-6.1/TLC715.fastq.gz	12179249	1687181752	673018257	3336
data/reads/runs/plate1-6.1/J414c.fastq.gz	16844051	2248849695	920768493	4997
data/reads/runs/plate1-6.2/J407.fastq.gz	7215667	1003034524	408841689	4678
data/reads/runs/plate1-6.0/J385i.fastq.gz	345086	23108014	9181867	18
data/reads/runs/plate1-6.1/J350d.fastq.gz	13997749	1914907381	782596394	2987
data/reads/runs/plate1-6.0/J416c.fastq.gz	269086	17974226	7091493	13
data/reads/runs/plate1-6.0/J412.fastq.gz	92142	5646628	2227334	3
data/reads/runs/plate1.2/TLC715-WGS.fastq.gz	8771818	1118438286	437080771	4278
data/reads/runs/plate1.1/J354-NextRAD.fastq.gz	525765	64939106	26733085	344
data/reads/runs/plate1-6.1/J408.fastq.gz	4444952	611719867	244278960	1533
data/reads/runs/plate1-6.2/J429e.fastq.gz	14297729	1969216248	799589784	9833
data/reads/runs/plate1.1/J372-WGS.fastq.gz	10051873	1263767970	491575936	6671
data/reads/runs/plate1-6.2/M2b.fastq.gz	887081	123427483	47257378	646
data/reads/runs/plate1-6.0/J357.fastq.gz	196545	13228059	5214302	7
data/reads/runs/plate1-6.2/J416b.fastq.gz	8995363	1236233184	502139241	5595
data/reads/runs/plate1-6.2/J406.fastq.gz	7148598	982342311	400516058	4315
data/reads/runs/plate1-6.1/NCD30.fastq.gz	3773647	514188558	202314375	1359
data/reads/runs/plate1.1/J363-plus-NextRAD.fastq.gz	934216	113679213	47106065	620
data/reads/runs/plate1-6.2/J399.fastq.gz	5011113	704771949	279461440	3002
data/reads/runs/plate1-6.1/J435i.fastq.gz	10934584	1487259816	610610745	4224
data/reads/runs/plate1-6.1/J341d.fastq.gz	11842190	1638106331	653556185	4126
data/reads/runs/plate1.1/J360-WGS.fastq.gz	9985694	1248419913	480230598	6301
data/reads/runs/oxley.1/ENE0040.fastq.gz	93477482	12150188872	4861870785	54038
data/reads/runs/plate1-6.0/J405c.fastq.gz	363895	24298251	9724369	27
data/reads/runs/plate1.1/J376-WGS.fastq.gz	4411761	541389697	211622985	2686
data/reads/runs/plate1.1/J322-WGS.fastq.gz	10089829	1266615821	496482526	6379
data/reads/runs/plate1.1/J347-NextRAD.fastq.gz	1182780	144751106	59074783	751
data/reads/runs/plate1-6.2/J383.fastq.gz	10063462	1398487326	551296734	5945
data/reads/runs/plate1.1/J385-NextRAD.fastq.gz	979314	117864405	48750623	572
data/reads/runs/plate1.2/J340-WGS.fastq.gz	9561726	1222576767	479751548	4688
data/reads/runs/oxley.1/ENE0011.fastq.gz	94699233	12426513952	5001516962	64910
data/reads/runs/plate1-6.0/J395B.fastq.gz	321234	21443238	8585212	15
data/reads/runs/plate1-6.1/J296.fastq.gz	10507244	1466403980	578852878	3576
data/reads/runs/oxley.1/J422d.fastq.gz	48481984	6380220851	2582082418	27497
data/reads/runs/plate1-6.2/J374b.fastq.gz	11570720	1590117681	644780241	7734
data/reads/runs/plate1.1/J359-WGS.fastq.gz	7841478	951831921	370930834	4235
data/reads/runs/plate1-6.0/J377.fastq.gz	232217	13171620	5262108	3
data/reads/runs/plate2/NE67754.fastq.gz	460137	52865389	21632976	133
data/reads/runs/plate1.1/J351-NextRAD.fastq.gz	578928	66344492	27066879	290
data/reads/runs/plate1.1/J367-WGS.fastq.gz	9262507	1163003671	450665054	6060
data/reads/runs/plate1.1/J366-plus-NextRAD.fastq.gz	998320	122907267	50431006	617
data/reads/runs/oxley.1/J421d.fastq.gz	56804114	7511305312	3016364108	39248
data/reads/runs/plate1-6.1/J422c.fastq.gz	11001990	1476612183	600813812	3598
data/reads/runs/plate1-6.2/J374h.fastq.gz	12334562	1716757724	691832408	7151
data/reads/runs/plate1-6.2/J432.fastq.gz	6209378	873170828	346347299	4149
data/reads/runs/plate1.2/J329-WGS.fastq.gz	13197404	1679185195	655793249	6090
data/reads/runs/plate1-6.2/J361g.fastq.gz	14828582	2044700391	835732928	8942
data/reads/runs/plate1-6.0/J388f.fastq.gz	900045	60324206	24385237	54
data/reads/runs/plate1-6.2/J376i.fastq.gz	15341926	2123905417	866828350	9299
data/reads/runs/plate1-6.1/J426h.fastq.gz	11031864	1510389315	615650800	4161
data/reads/runs/plate1-6.0/J414c.fastq.gz	216343	13564801	5397424	7
data/reads/runs/plate1-6.2/J385c.fastq.gz	14162024	1958211947	801419482	7730
data/reads/runs/plate1.2/NBJ30-WGS.fastq.gz	404075	42645520	15701848	66
data/reads/runs/plate1.1/J371-NextRAD.fastq.gz	967842	117798002	48193950	592
data/reads/runs/plate1-6.0/J426.fastq.gz	249050	16718345	6743134	18
data/reads/runs/plate1-6.0/J394e.fastq.gz	352935	23723201	9397150	18
data/reads/runs/plate1.1/TLC715-NextRAD.fastq.gz	660062	79864093	32997806	434
data/reads/runs/plate1.1/J319-NextRAD.fastq.gz	935242	113207688	46788772	578
data/reads/runs/plate1-6.2/J382a.fastq.gz	13211401	1837716960	748293992	6115
data/reads/runs/oxley.1/EB521.fastq.gz	67715093	8843634967	3551950933	45388
data/reads/runs/plate1-6.2/J395H.fastq.gz	11359282	1554026147	636435426	7061
data/reads/runs/plate1.1/J320-WGS.fastq.gz	8420687	1047252053	409165781	5563
data/reads/runs/plate1-6.0/J367f.fastq.gz	748965	50095646	19986345	29
data/reads/runs/plate1-6.0/TLC726.fastq.gz	176791	11887811	4777279	11
data/reads/runs/plate1-6.1/J405i.fastq.gz	12189879	1655763913	670711686	3702
data/reads/runs/plate1-6.0/J374h.fastq.gz	1124560	75884832	30433778	67
data/reads/runs/plate1-6.2/J386i.fastq.gz	9827638	1344763465	550451591	5644
data/reads/runs/oxley.1/ENE0044.fastq.gz	70828001	9213528280	3700414999	34348
data/reads/runs/plate1.1/J347-WGS.fastq.gz	9972045	1245709721	482787368	6268
data/reads/runs/plate1-6.0/J430c.fastq.gz	241477	16139505	6346277	6
data/reads/runs/plate1-6.2/J359c.fastq.gz	20448436	2790283366	1152491937	10913
data/reads/runs/plate1-6.0/J426f.fastq.gz	335704	22682726	9011265	25
data/reads/runs/plate1-6.2/J367g.fastq.gz	14437294	2002615981	815000517	8704
data/reads/runs/plate1-6.1/J416d.fastq.gz	10667899	1389225632	570183864	2058
data/reads/runs/plate1.1/NDU10-NextRAD.fastq.gz	444135	51394409	21116777	247
data/reads/runs/plate1-6.0/J374g.fastq.gz	267097	17990433	7070110	8
data/reads/runs/plate2/J392.fastq.gz	35346913	4559587719	1814697801	13236
data/reads/runs/plate1-6.1/J402.fastq.gz	4328484	603523284	235965702	1551
data/reads/runs/plate1-6.0/J428e.fastq.gz	256371	17199586	6807698	14
data/reads/runs/plate1.1/J395-NextRAD.fastq.gz	345691	41216463	17086328	195
data/reads/runs/plate1-6.2/J435d.fastq.gz	13660188	1850481031	758762500	7564
data/reads/runs/plate1-6.0/J344.fastq.gz	110401	7284968	2877122	4
data/reads/runs/plate1-6.2/J419b.fastq.gz	19137909	2626425409	1076399526	12625
data/reads/runs/plate1-6.0/J386g.fastq.gz	16996	945840	366044	0
data/reads/runs/plate1-6.2/J431.fastq.gz	8028887	1109833167	452347451	4806
data/reads/runs/plate1-6.1/J398.fastq.gz	7999413	1114474155	448743344	1157
data/reads/runs/plate1-6.1/J344.fastq.gz	10925778	1516309292	604215670	4117
data/reads/runs/plate1.2/J344-WGS.fastq.gz	7006155	865328960	335797363	2956
data/reads/runs/plate1-6.0/J429i.fastq.gz	243370	16388185	6511475	16
data/reads/runs/plate1-6.2/J393f.fastq.gz	11130203	1528100515	631042437	7047
data/reads/runs/plate1-6.1/J387b.fastq.gz	15394089	2120968692	866546697	4218
data/reads/runs/plate1-6.0/J359i.fastq.gz	412927	27739708	11139486	30
data/reads/runs/plate1-6.2/NE67754.fastq.gz	196001	26058368	10618433	110
data/reads/runs/plate1-6.1/J387i.fastq.gz	8882703	1228518775	501088111	1273
data/reads/runs/plate1.1/J334-WGS.fastq.gz	10031706	1244630665	486952377	6144
data/reads/runs/plate1.1/FDK10-WGS.fastq.gz	3200077	396136745	154053781	2177
data/reads/runs/plate1-6.0/J421.fastq.gz	848762	56230279	22523700	42
data/reads/runs/plate1.1/J326-NextRAD.fastq.gz	538764	66083987	27275776	334
data/reads/runs/plate1.2/J330-WGS.fastq.gz	9340003	1182876745	459806306	4611
data/reads/runs/plate1-6.0/J350b.fastq.gz	277089	18477826	7369983	5
data/reads/runs/plate1-6.0/J405e.fastq.gz	324819	21702206	8527646	14
data/reads/runs/plate1.1/J367-NextRAD.fastq.gz	633859	77807995	31872982	430
data/reads/runs/plate1-6.0/J418e.fastq.gz	333274	22139429	8788144	11
data/reads/runs/plate1-6.0/J328.fastq.gz	167201	11291173	4477097	2
data/reads/runs/oxley.1/ENE0031.fastq.gz	83333136	11063974019	4423717430	58925
data/reads/runs/plate1-6.2/J367d.fastq.gz	16087780	2216917419	910910841	9877
data/reads/runs/plate1-6.1/J412.fastq.gz	6240387	850856796	342056714	1751
data/reads/runs/plate1-6.1/J329.fastq.gz	12942685	1802967997	715971058	1870
data/reads/runs/plate1-6.1/J426g.fastq.gz	7872096	1084418138	436845642	2839
data/reads/runs/plate1-6.1/J393b.fastq.gz	5044789	682770890	273162935	1360
data/reads/runs/oxley.1/J418f.fastq.gz	47344109	6254527245	2548559888	31749
data/reads/runs/plate1-6.2/TLC726.fastq.gz	12003462	1675607453	676832272	6746
data/reads/runs/plate1-6.0/J435h.fastq.gz	362794	24387727	9701953	19
data/reads/runs/plate1-6.1/J362a.fastq.gz	14638967	1992276222	803461058	4964
data/reads/runs/plate1-6.0/J349.fastq.gz	220814	14740237	5783800	13
data/reads/runs/plate1-6.2/J338.fastq.gz	19069947	2659343835	1058300186	10111
data/reads/runs/plate1-6.1/J425h.fastq.gz	10163044	1397523548	565262952	2640
data/reads/runs/plate1-6.0/J362_young.fastq.gz	165217	11129078	4422844	9
data/reads/runs/plate1-6.2/J436c.fastq.gz	10622942	1465000257	590264227	5786
data/reads/runs/plate1-6.2/J405h.fastq.gz	17920025	2446358695	1001107761	11358
data/reads/runs/oxley.1/J406.fastq.gz	19890278	2538707172	1035362543	13689
data/reads/runs/plate1-6.2/TLC715.fastq.gz	11766363	1637677215	649097660	6427
data/reads/runs/plate1-6.2/J350d.fastq.gz	15891142	2183540645	892953815	6281
data/reads/runs/plate2/J404.fastq.gz	29142042	3739703676	1485361906	10885
data/reads/runs/plate1-6.2/J374g.fastq.gz	11517350	1602688528	636935378	6805
data/reads/runs/oxley.1/ENE0023.fastq.gz	55405225	7036688116	2842207611	19436
data/reads/runs/plate1-6.1/J302.fastq.gz	12634597	1723803955	698862681	3797
data/reads/runs/plate1.2/J348-WGS.fastq.gz	11625660	1487332359	574942419	5580
data/reads/runs/plate1-6.0/J358.fastq.gz	169151	11394349	4515276	4
data/reads/runs/plate1.1/NCD30-WGS.fastq.gz	2574764	314326474	122467635	1670
data/reads/runs/plate1.1/J333-NextRAD.fastq.gz	1037887	127800407	52472556	601
data/reads/runs/plate1-6.0/J436f.fastq.gz	316996	21334442	8498513	12
data/reads/runs/plate1-6.0/J295.fastq.gz	429523	28680982	11449449	25
data/reads/runs/plate1-6.1/M2b.fastq.gz	736345	102031324	38881403	215
data/reads/runs/plate1-6.0/J345d.fastq.gz	212399	13956312	5580803	12
data/reads/runs/plate1-6.2/J413c.fastq.gz	15233411	2108480950	869217048	8185
data/reads/runs/plate1-6.2/J425f.fastq.gz	18584635	2528941833	1026370845	11510
data/reads/runs/plate1-6.2/J344.fastq.gz	11435280	1595429496	631976064	7776
data/reads/runs/plate1-6.1/J419d.fastq.gz	13007536	1787186088	727539917	2332
data/reads/runs/plate1-6.2/J352a.fastq.gz	15643924	2167140824	876488634	9586
data/reads/runs/plate1-6.2/J388f.fastq.gz	15063411	2089063375	858037600	7886
data/reads/runs/plate1-6.0/J416f.fastq.gz	485423	31829064	12662036	21
data/reads/runs/plate1-6.0/J419h.fastq.gz	181616	11235815	4421199	2
data/reads/runs/oxley.1/ENE0028.fastq.gz	93510093	12297396286	4926159716	50392
data/reads/runs/plate1-6.2/J424e.fastq.gz	16118991	2178440508	903221720	9622
data/reads/runs/plate1-6.0/J435b.fastq.gz	294480	19726804	7913947	15
data/reads/runs/plate1-6.1/J366.fastq.gz	20362378	2760605721	1106196248	5724
data/reads/runs/plate1-6.1/J373.fastq.gz	12935649	1811176175	720312899	2037
data/reads/runs/plate1-6.2/J376arep.fastq.gz	12125208	1673277614	679088629	6805
data/reads/runs/plate1-6.2/J376b.fastq.gz	11640264	1555561448	641529156	5904
data/reads/runs/plate1-6.0/NBJ30.fastq.gz	2832	162554	64363	0
data/reads/runs/plate1-6.2/J419g.fastq.gz	15181159	2046545615	825886734	8279
data/reads/runs/plate1-6.1/J401b.fastq.gz	12855002	1773350020	729490970	2946
data/reads/runs/plate1-6.2/J388a.fastq.gz	13182105	1813871763	726214926	7296
data/reads/runs/plate1-6.1/J382e.fastq.gz	13090856	1790381882	730093481	4630
data/reads/runs/plate1-6.1/J342a-rep.fastq.gz	12792328	1655317395	684024090	3075
data/reads/runs/plate1.1/J352-NextRAD.fastq.gz	1107049	135127258	55355749	739
data/reads/runs/plate1.1/J321g-WGS.fastq.gz	7318082	889839130	348440742	4308
data/reads/runs/plate1-6.2/J405i.fastq.gz	14317462	1959028223	793915073	8237
data/reads/runs/plate1.2/J374-WGS.fastq.gz	6877921	867936171	341636291	3334
data/reads/runs/plate1-6.0/J433d.fastq.gz	297685	19758137	7913467	13
data/reads/runs/plate1.1/J379-NextRAD.fastq.gz	639853	77263939	31863659	367
data/reads/runs/plate1.1/J375-WGS.fastq.gz	9066441	1140768392	443170510	5909
data/reads/runs/plate1-6.1/J386.fastq.gz	8721813	1202008949	498340440	1849
data/reads/runs/plate1-6.0/J371.fastq.gz	178690	12009521	4739528	14
data/reads/runs/plate1-6.0/J352f.fastq.gz	100573	6624711	2635954	6
data/reads/runs/plate1-6.0/RA1007.fastq.gz	964984	64721705	26099019	39
data/reads/runs/plate1.1/J345-WGS.fastq.gz	10620400	1334575454	518878837	6502
data/reads/runs/plate1.2/J317-WGS.fastq.gz	8979137	1141628078	443720021	4361
data/reads/runs/plate1-6.2/J367i.fastq.gz	25310902	3455555477	1398759956	15450
data/reads/runs/plate1-6.0/NE10467.fastq.gz	1319	78979	33801	1
data/reads/runs/plate1-6.2/J355d.fastq.gz	12366509	1712826658	695528178	3931
data/reads/runs/plate1.2/J387-WGS.fastq.gz	7363376	926047964	360586913	3566
data/reads/runs/plate1-6.2/J429a.fastq.gz	21477452	2944667150	1193850918	11413
data/reads/runs/plate1-6.2/J386g.fastq.gz	9048252	1155494264	461807419	3397
data/reads/runs/plate1-6.1/J404.fastq.gz	6141556	858875692	347421348	1374
data/reads/runs/plate1-6.1/J359b.fastq.gz	11421894	1570627387	631551957	3836
data/reads/runs/plate1-6.2/J419f.fastq.gz	13035409	1758639902	720076056	7138
data/reads/runs/plate1-6.0/J436i.fastq.gz	302562	20336964	8103532	19
data/reads/runs/plate1-6.2/J385g.fastq.gz	14528033	2013922681	822199310	8329
data/reads/runs/plate1-6.1/J386f.fastq.gz	9826982	1297505377	520500065	2179
data/reads/runs/plate1-6.2/J435h.fastq.gz	13311047	1827674694	747133081	9295
data/reads/runs/plate1-6.0/GH2.fastq.gz	86104	4945536	1938173	5
data/reads/runs/plate1.1/J301-WGS.fastq.gz	7496953	940195705	362609266	5160
data/reads/runs/plate1-6.0/J363.fastq.gz	148147	9298718	3686550	6
data/reads/runs/plate1-6.1/J424g.fastq.gz	10978825	1464509476	602486844	2831
data/reads/runs/plate1.1/J340-NextRAD.fastq.gz	437385	53109069	22023623	282
data/reads/runs/oxley.1/TLC908.fastq.gz	67144965	8906696165	3579297089	43294
data/reads/runs/plate1-6.2/J385h.fastq.gz	15997673	2214574234	891080635	8379
data/reads/runs/plate1-6.0/J418i.fastq.gz	490388	32237756	12838220	24
data/reads/runs/plate1.1/J355-WGS.fastq.gz	7028783	857527418	333608476	4042
data/reads/runs/plate1-6.1/J422e-rep.fastq.gz	13610811	1784881100	740240101	3718
data/reads/runs/plate1-6.2/J358.fastq.gz	13274873	1860775784	736456726	6783
data/reads/runs/plate1-6.1/J401a.fastq.gz	14684141	2015211162	833329856	3845
data/reads/runs/plate1-6.2/J395.fastq.gz	15152203	1968217840	782731726	8027
data/reads/runs/plate1.1/J398-WGS.fastq.gz	7632722	944094687	373013445	4758
data/reads/runs/plate1-6.1/J434b.fastq.gz	14875513	1996558478	824451936	4359
data/reads/runs/plate1-6.1/J349j.fastq.gz	14655835	1994476754	817469140	5116
data/reads/runs/plate1-6.0/J293.fastq.gz	256983	15990349	6329964	14
data/reads/runs/plate1-6.1/J405g.fastq.gz	7835865	1071224888	426171161	2644
